Order_ID,Order_Date,City,Category,Product,Quantity,Unit_Price,Discount_%,Revenue
ORD008830,2025-11-21,Mumbai,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD008831,2025-08-19,Mumbai,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD008832,2025-07-23,Bengaluru,Electronics,Sony WH-1000XM5,3,29999,5,85497.15
ORD008833,2026-05-07,Hyderabad,Home,Philips Air Fryer,1,8999,10,8099.1
ORD008834,2025-06-11,Ahmedabad,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD008835,2026-05-08,Ahmedabad,Fashion,Nike Air Max,1,6999,15,5949.15
ORD008836,2025-10-19,Chennai,Electronics,OnePlus 12,1,64999,5,61749.05
ORD008837,2024-06-15,Ahmedabad,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD008838,2024-09-06,Hyderabad,Fashion,Nike Air Max,1,6999,5,6649.05
ORD008839,2026-04-09,Delhi,Home,IKEA Study Table,1,12999,5,12349.05
ORD008840,2026-02-17,Kolkata,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD008841,2025-09-16,Ahmedabad,Electronics,OnePlus 12,1,64999,10,58499.1
ORD008842,2025-01-03,Ahmedabad,Home,IKEA Study Table,3,12999,5,37047.15
ORD008843,2026-01-12,Delhi,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD008844,2026-04-11,Ahmedabad,Electronics,Apple iPhone 15,3,79999,10,215997.3
ORD008845,2025-02-27,Ahmedabad,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD008846,2026-05-19,Delhi,Electronics,OnePlus 12,1,64999,0,64999.0
ORD008847,2025-07-13,Hyderabad,Electronics,Sony WH-1000XM5,2,29999,15,50998.3
ORD008848,2025-04-16,Kolkata,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD008849,2025-12-30,Ahmedabad,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD008850,2026-04-21,Mumbai,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD008851,2025-11-02,Pune,Electronics,Sony WH-1000XM5,3,29999,0,89997.0
ORD008852,2026-01-22,Ahmedabad,Home,Philips Air Fryer,1,8999,15,7649.15
ORD008853,2025-02-01,Hyderabad,Electronics,OnePlus 12,4,64999,5,246996.2
ORD008854,2025-05-04,Pune,Fashion,Nike Air Max,2,6999,10,12598.2
ORD008855,2024-09-16,Kolkata,Fashion,Levi's Jeans,2,2499,10,4498.2
ORD008856,2024-12-17,Pune,Home,Philips Air Fryer,1,8999,10,8099.1
ORD008857,2025-07-31,Ahmedabad,Electronics,Samsung Galaxy S24,2,74999,10,134998.2
ORD008858,2024-09-06,Mumbai,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD008859,2024-07-07,Mumbai,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD008860,2025-06-01,Pune,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD008861,2026-05-12,Delhi,Home,IKEA Study Table,1,12999,10,11699.1
ORD008862,2026-03-31,Bengaluru,Electronics,Samsung Galaxy S24,3,74999,15,191247.45
ORD008863,2025-04-09,Ahmedabad,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD008864,2024-06-29,Chennai,Home,Philips Air Fryer,2,8999,10,16198.2
ORD008865,2026-04-19,Bengaluru,Home,IKEA Study Table,3,12999,5,37047.15
ORD008866,2026-02-08,Bengaluru,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD008867,2024-11-01,Delhi,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD008868,2024-07-28,Mumbai,Fashion,Nike Air Max,1,6999,10,6299.1
ORD008869,2025-06-10,Mumbai,Home,IKEA Study Table,1,12999,0,12999.0
ORD008870,2025-01-04,Mumbai,Home,IKEA Study Table,2,12999,10,23398.2
ORD008871,2025-09-25,Chennai,Electronics,OnePlus 12,1,64999,0,64999.0
ORD008872,2024-09-28,Kolkata,Electronics,Apple iPhone 15,2,79999,15,135998.3
ORD008873,2024-10-17,Delhi,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD008874,2025-07-21,Kolkata,Electronics,Sony WH-1000XM5,2,29999,0,59998.0
ORD008875,2026-02-15,Chennai,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD008876,2025-11-02,Bengaluru,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD008877,2024-11-02,Bengaluru,Electronics,OnePlus 12,1,64999,5,61749.05
ORD008878,2026-02-15,Pune,Electronics,Apple iPhone 15,2,79999,5,151998.1
ORD008879,2026-03-26,Mumbai,Fashion,Nike Air Max,2,6999,5,13298.1
ORD008880,2025-10-04,Ahmedabad,Fashion,Nike Air Max,1,6999,15,5949.15
ORD008881,2024-12-26,Ahmedabad,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD008882,2025-09-18,Chennai,Home,Philips Air Fryer,1,8999,0,8999.0
ORD008883,2024-08-05,Bengaluru,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD008884,2024-11-19,Delhi,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD008885,2025-08-07,Bengaluru,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD008886,2024-08-25,Kolkata,Fashion,Nike Air Max,1,6999,5,6649.05
ORD008887,2025-07-20,Delhi,Fashion,Levi's Jeans,2,2499,5,4748.1
ORD008888,2026-05-17,Hyderabad,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD008889,2025-01-12,Kolkata,Electronics,Apple iPhone 15,2,79999,5,151998.1
ORD008890,2024-10-05,Hyderabad,Home,Philips Air Fryer,1,8999,5,8549.05
ORD008891,2025-03-03,Mumbai,Electronics,OnePlus 12,2,64999,10,116998.2
ORD008892,2025-09-01,Ahmedabad,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD008893,2025-12-01,Ahmedabad,Fashion,Levi's Jeans,2,2499,10,4498.2
ORD008894,2024-08-04,Chennai,Electronics,Sony WH-1000XM5,2,29999,0,59998.0
ORD008895,2025-06-14,Hyderabad,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD008896,2025-05-30,Mumbai,Home,IKEA Study Table,2,12999,10,23398.2
ORD008897,2024-11-20,Delhi,Fashion,Nike Air Max,1,6999,5,6649.05
ORD008898,2024-08-17,Mumbai,Home,IKEA Study Table,1,12999,0,12999.0
ORD008899,2024-07-08,Hyderabad,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD008900,2026-01-03,Pune,Home,IKEA Study Table,1,12999,5,12349.05
ORD008901,2024-11-23,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD008902,2026-04-02,Chennai,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD008903,2025-03-23,Ahmedabad,Home,Philips Air Fryer,1,8999,10,8099.1
ORD008904,2025-09-22,Delhi,Fashion,Nike Air Max,2,6999,15,11898.3
ORD008905,2025-01-18,Ahmedabad,Home,IKEA Study Table,1,12999,10,11699.1
ORD008906,2025-05-18,Kolkata,Home,Philips Air Fryer,1,8999,0,8999.0
ORD008907,2025-03-06,Mumbai,Electronics,OnePlus 12,1,64999,15,55249.15
ORD008908,2025-01-31,Hyderabad,Fashion,Levi's Jeans,3,2499,15,6372.45
ORD008909,2026-05-26,Mumbai,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD008910,2025-08-01,Bengaluru,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD008911,2025-08-14,Hyderabad,Fashion,Nike Air Max,2,6999,5,13298.1
ORD008912,2024-12-27,Chennai,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD008913,2025-10-27,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD008914,2025-07-06,Chennai,Fashion,Nike Air Max,1,6999,15,5949.15
ORD008915,2025-03-06,Ahmedabad,Electronics,OnePlus 12,2,64999,15,110498.3
ORD008916,2024-08-16,Delhi,Fashion,Levi's Jeans,3,2499,0,7497.0
ORD008917,2025-10-24,Kolkata,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD008918,2025-08-18,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD008919,2025-08-04,Kolkata,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD008920,2024-07-06,Delhi,Home,Philips Air Fryer,3,8999,5,25647.15
ORD008921,2024-10-09,Delhi,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD008922,2025-01-24,Mumbai,Fashion,Nike Air Max,1,6999,15,5949.15
ORD008923,2024-07-03,Delhi,Fashion,Nike Air Max,1,6999,15,5949.15
ORD008924,2025-08-27,Pune,Fashion,Levi's Jeans,2,2499,0,4998.0
ORD008925,2026-04-01,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD008926,2025-07-26,Kolkata,Home,IKEA Study Table,4,12999,10,46796.4
ORD008927,2025-12-03,Kolkata,Electronics,Sony WH-1000XM5,2,29999,15,50998.3
ORD008928,2024-09-24,Ahmedabad,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD008929,2025-01-02,Chennai,Home,IKEA Study Table,1,12999,10,11699.1
ORD008930,2026-05-14,Kolkata,Home,Philips Air Fryer,4,8999,10,32396.4
ORD008931,2025-03-19,Pune,Home,IKEA Study Table,1,12999,15,11049.15
ORD008932,2025-09-05,Mumbai,Electronics,Apple iPhone 15,2,79999,10,143998.2
ORD008933,2025-11-14,Pune,Fashion,Nike Air Max,1,6999,15,5949.15
ORD008934,2024-10-14,Hyderabad,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD008935,2025-04-10,Chennai,Electronics,Samsung Galaxy S24,2,74999,15,127498.3
ORD008936,2024-08-12,Delhi,Home,Philips Air Fryer,2,8999,10,16198.2
ORD008937,2024-11-03,Pune,Electronics,Apple iPhone 15,1,79999,5,75999.05
ORD008938,2024-07-14,Ahmedabad,Home,IKEA Study Table,2,12999,0,25998.0
ORD008939,2025-06-09,Bengaluru,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD008940,2025-10-30,Pune,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD008941,2024-11-08,Kolkata,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD008942,2024-08-23,Bengaluru,Home,Philips Air Fryer,1,8999,0,8999.0
ORD008943,2024-11-25,Bengaluru,Home,Philips Air Fryer,1,8999,15,7649.15
ORD008944,2025-05-02,Pune,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD008945,2025-03-02,Bengaluru,Electronics,OnePlus 12,2,64999,10,116998.2
ORD008946,2025-07-05,Ahmedabad,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD008947,2025-01-25,Pune,Electronics,Apple iPhone 15,2,79999,10,143998.2
ORD008948,2026-04-01,Chennai,Fashion,Nike Air Max,2,6999,10,12598.2
ORD008949,2026-04-02,Mumbai,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD008950,2025-02-05,Delhi,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD008951,2025-09-21,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD008952,2025-05-16,Ahmedabad,Home,IKEA Study Table,1,12999,0,12999.0
ORD008953,2026-03-29,Hyderabad,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD008954,2024-08-20,Hyderabad,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD008955,2024-07-23,Ahmedabad,Electronics,Apple iPhone 15,2,79999,10,143998.2
ORD008956,2025-10-09,Mumbai,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD008957,2025-09-19,Kolkata,Home,Philips Air Fryer,1,8999,0,8999.0
ORD008958,2026-03-12,Bengaluru,Home,IKEA Study Table,1,12999,15,11049.15
ORD008959,2024-12-07,Hyderabad,Electronics,OnePlus 12,2,64999,10,116998.2
ORD008960,2025-05-06,Hyderabad,Electronics,OnePlus 12,1,64999,5,61749.05
ORD008961,2026-04-19,Bengaluru,Fashion,Levi's Jeans,4,2499,15,8496.6
ORD008962,2025-04-16,Delhi,Fashion,Nike Air Max,1,6999,15,5949.15
ORD008963,2025-03-19,Hyderabad,Home,Philips Air Fryer,1,8999,10,8099.1
ORD008964,2026-06-03,Kolkata,Home,IKEA Study Table,2,12999,10,23398.2
ORD008965,2025-02-11,Pune,Electronics,Sony WH-1000XM5,4,29999,15,101996.6
ORD008966,2025-03-22,Delhi,Electronics,Apple iPhone 15,2,79999,10,143998.2
ORD008967,2024-07-05,Ahmedabad,Electronics,OnePlus 12,1,64999,0,64999.0
ORD008968,2026-04-26,Delhi,Home,IKEA Study Table,1,12999,10,11699.1
ORD008969,2026-01-10,Kolkata,Home,Philips Air Fryer,1,8999,0,8999.0
ORD008970,2025-05-08,Hyderabad,Fashion,Levi's Jeans,3,2499,0,7497.0
ORD008971,2025-10-21,Chennai,Electronics,Apple iPhone 15,4,79999,5,303996.2
ORD008972,2025-03-29,Mumbai,Home,Philips Air Fryer,4,8999,0,35996.0
ORD008973,2025-03-24,Ahmedabad,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD008974,2025-09-06,Chennai,Home,Philips Air Fryer,2,8999,15,15298.3
ORD008975,2026-04-29,Kolkata,Electronics,OnePlus 12,1,64999,0,64999.0
ORD008976,2025-03-25,Kolkata,Electronics,Samsung Galaxy S24,4,74999,15,254996.6
ORD008977,2025-05-18,Chennai,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD008978,2024-10-18,Bengaluru,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD008979,2025-09-29,Hyderabad,Home,IKEA Study Table,1,12999,0,12999.0
ORD008980,2025-07-06,Kolkata,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD008981,2025-07-26,Bengaluru,Home,Philips Air Fryer,1,8999,5,8549.05
ORD008982,2026-04-15,Hyderabad,Home,IKEA Study Table,1,12999,10,11699.1
ORD008983,2025-01-17,Delhi,Electronics,Sony WH-1000XM5,4,29999,15,101996.6
ORD008984,2025-05-25,Ahmedabad,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD008985,2025-01-20,Chennai,Fashion,Levi's Jeans,3,2499,5,7122.15
ORD008986,2025-12-17,Ahmedabad,Home,Philips Air Fryer,1,8999,10,8099.1
ORD008987,2025-03-25,Mumbai,Home,IKEA Study Table,4,12999,5,49396.2
ORD008988,2024-06-15,Ahmedabad,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD008989,2026-03-02,Mumbai,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD008990,2024-08-05,Delhi,Electronics,OnePlus 12,1,64999,0,64999.0
ORD008991,2024-06-12,Delhi,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD008992,2025-10-17,Mumbai,Electronics,Samsung Galaxy S24,3,74999,5,213747.15
ORD008993,2024-10-23,Ahmedabad,Home,Philips Air Fryer,1,8999,15,7649.15
ORD008994,2024-06-18,Chennai,Fashion,Nike Air Max,1,6999,0,6999.0
ORD008995,2025-10-10,Hyderabad,Electronics,Sony WH-1000XM5,2,29999,5,56998.1
ORD008996,2026-02-18,Ahmedabad,Electronics,OnePlus 12,2,64999,0,129998.0
ORD008997,2026-05-20,Bengaluru,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD008998,2024-06-13,Mumbai,Home,Philips Air Fryer,3,8999,15,22947.45
ORD008999,2025-08-08,Delhi,Fashion,Nike Air Max,1,6999,0,6999.0
ORD009000,2025-04-29,Delhi,Electronics,Apple iPhone 15,4,79999,15,271996.6
ORD009001,2025-06-14,Kolkata,Electronics,OnePlus 12,1,64999,15,55249.15
ORD009002,2026-02-16,Chennai,Home,Philips Air Fryer,1,8999,10,8099.1
ORD009003,2024-09-25,Pune,Electronics,OnePlus 12,1,64999,10,58499.1
ORD009004,2026-05-20,Chennai,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD009005,2025-03-17,Chennai,Home,IKEA Study Table,1,12999,5,12349.05
ORD009006,2026-05-30,Hyderabad,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD009007,2024-10-25,Chennai,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD009008,2025-09-25,Ahmedabad,Home,Philips Air Fryer,2,8999,10,16198.2
ORD009009,2026-06-07,Chennai,Electronics,OnePlus 12,3,64999,5,185247.15
ORD009010,2024-09-05,Bengaluru,Home,Philips Air Fryer,1,8999,15,7649.15
ORD009011,2024-08-24,Chennai,Fashion,Nike Air Max,2,6999,0,13998.0
ORD009012,2026-05-27,Chennai,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD009013,2025-05-04,Kolkata,Electronics,Samsung Galaxy S24,3,74999,5,213747.15
ORD009014,2026-05-08,Pune,Fashion,Levi's Jeans,1,2499,5,2374.05
ORD009015,2025-10-08,Hyderabad,Electronics,OnePlus 12,1,64999,5,61749.05
ORD009016,2026-01-05,Mumbai,Fashion,Levi's Jeans,2,2499,10,4498.2
ORD009017,2025-06-18,Ahmedabad,Electronics,Samsung Galaxy S24,2,74999,15,127498.3
ORD009018,2025-06-28,Ahmedabad,Electronics,OnePlus 12,1,64999,10,58499.1
ORD009019,2026-06-03,Pune,Electronics,Samsung Galaxy S24,1,74999,15,63749.15
ORD009020,2024-08-23,Chennai,Fashion,Nike Air Max,1,6999,15,5949.15
ORD009021,2025-02-10,Bengaluru,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD009022,2025-12-17,Mumbai,Fashion,Levi's Jeans,3,2499,15,6372.45
ORD009023,2026-05-01,Pune,Electronics,Samsung Galaxy S24,4,74999,0,299996.0
ORD009024,2025-09-29,Bengaluru,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD009025,2025-11-10,Mumbai,Home,IKEA Study Table,1,12999,10,11699.1
ORD009026,2024-11-04,Pune,Fashion,Levi's Jeans,1,2499,10,2249.1
ORD009027,2026-01-29,Kolkata,Electronics,OnePlus 12,3,64999,0,194997.0
ORD009028,2025-07-07,Mumbai,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD009029,2025-03-11,Chennai,Fashion,Nike Air Max,1,6999,0,6999.0
ORD009030,2024-08-21,Mumbai,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD009031,2025-02-06,Chennai,Electronics,Sony WH-1000XM5,1,29999,0,29999.0
ORD009032,2026-04-11,Mumbai,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD009033,2024-09-27,Chennai,Fashion,Nike Air Max,1,6999,5,6649.05
ORD009034,2025-05-04,Bengaluru,Home,Philips Air Fryer,2,8999,0,17998.0
ORD009035,2025-04-07,Pune,Electronics,Samsung Galaxy S24,2,74999,0,149998.0
ORD009036,2025-10-23,Ahmedabad,Home,Philips Air Fryer,2,8999,10,16198.2
ORD009037,2025-05-22,Bengaluru,Electronics,Apple iPhone 15,3,79999,0,239997.0
ORD009038,2024-11-04,Ahmedabad,Fashion,Levi's Jeans,3,2499,15,6372.45
ORD009039,2024-06-23,Bengaluru,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD009040,2025-07-07,Ahmedabad,Fashion,Nike Air Max,1,6999,5,6649.05
ORD009041,2024-12-03,Hyderabad,Electronics,OnePlus 12,1,64999,10,58499.1
ORD009042,2025-08-18,Ahmedabad,Fashion,Nike Air Max,1,6999,5,6649.05
ORD009043,2024-06-13,Mumbai,Electronics,Apple iPhone 15,3,79999,5,227997.15
ORD009044,2024-07-15,Ahmedabad,Electronics,Sony WH-1000XM5,1,29999,10,26999.1
ORD009045,2025-01-29,Kolkata,Fashion,Nike Air Max,1,6999,10,6299.1
ORD009046,2025-09-29,Chennai,Electronics,Samsung Galaxy S24,2,74999,15,127498.3
ORD009047,2025-12-22,Delhi,Home,IKEA Study Table,3,12999,0,38997.0
ORD009048,2024-06-28,Mumbai,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD009049,2025-06-14,Hyderabad,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD009050,2026-01-13,Mumbai,Electronics,Samsung Galaxy S24,1,74999,10,67499.1
ORD009051,2025-07-09,Delhi,Home,Philips Air Fryer,1,8999,10,8099.1
ORD009052,2025-10-11,Mumbai,Electronics,OnePlus 12,2,64999,5,123498.1
ORD009053,2026-02-05,Kolkata,Home,IKEA Study Table,4,12999,10,46796.4
ORD009054,2026-04-09,Ahmedabad,Home,Philips Air Fryer,1,8999,5,8549.05
ORD009055,2025-12-11,Chennai,Electronics,Samsung Galaxy S24,3,74999,10,202497.3
ORD009056,2026-01-14,Pune,Home,IKEA Study Table,1,12999,15,11049.15
ORD009057,2025-11-19,Delhi,Electronics,Apple iPhone 15,2,79999,5,151998.1
ORD009058,2026-01-14,Delhi,Fashion,Levi's Jeans,3,2499,0,7497.0
ORD009059,2026-03-27,Bengaluru,Fashion,Nike Air Max,1,6999,10,6299.1
ORD009060,2025-02-26,Pune,Home,IKEA Study Table,1,12999,10,11699.1
ORD009061,2025-11-11,Chennai,Electronics,OnePlus 12,1,64999,15,55249.15
ORD009062,2025-12-08,Chennai,Home,Philips Air Fryer,2,8999,5,17098.1
ORD009063,2025-03-24,Ahmedabad,Home,Philips Air Fryer,2,8999,15,15298.3
ORD009064,2025-08-18,Delhi,Electronics,OnePlus 12,1,64999,15,55249.15
ORD009065,2025-11-05,Chennai,Electronics,Samsung Galaxy S24,2,74999,15,127498.3
ORD009066,2025-10-02,Delhi,Electronics,Sony WH-1000XM5,3,29999,0,89997.0
ORD009067,2025-10-29,Mumbai,Fashion,Nike Air Max,4,6999,15,23796.6
ORD009068,2025-08-07,Mumbai,Electronics,OnePlus 12,3,64999,5,185247.15
ORD009069,2024-10-07,Pune,Electronics,Samsung Galaxy S24,3,74999,15,191247.45
ORD009070,2025-10-28,Chennai,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD009071,2025-08-04,Hyderabad,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD009072,2024-08-24,Delhi,Fashion,Levi's Jeans,1,2499,10,2249.1
ORD009073,2026-02-06,Delhi,Fashion,Levi's Jeans,1,2499,10,2249.1
ORD009074,2024-11-08,Bengaluru,Electronics,Samsung Galaxy S24,1,74999,5,71249.05
ORD009075,2026-05-03,Ahmedabad,Electronics,Sony WH-1000XM5,2,29999,0,59998.0
ORD009076,2025-07-30,Ahmedabad,Home,Philips Air Fryer,4,8999,0,35996.0
ORD009077,2024-09-24,Kolkata,Home,Philips Air Fryer,2,8999,10,16198.2
ORD009078,2025-01-12,Mumbai,Home,IKEA Study Table,2,12999,5,24698.1
ORD009079,2025-07-15,Hyderabad,Electronics,Samsung Galaxy S24,1,74999,0,74999.0
ORD009080,2025-06-30,Delhi,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD009081,2024-06-24,Ahmedabad,Home,IKEA Study Table,2,12999,5,24698.1
ORD009082,2026-05-02,Kolkata,Electronics,Apple iPhone 15,2,79999,15,135998.3
ORD009083,2024-08-05,Delhi,Home,IKEA Study Table,2,12999,10,23398.2
ORD009084,2024-06-25,Bengaluru,Electronics,Sony WH-1000XM5,3,29999,10,80997.3
ORD009085,2026-05-01,Bengaluru,Electronics,OnePlus 12,1,64999,5,61749.05
ORD009086,2024-07-29,Kolkata,Electronics,OnePlus 12,1,64999,10,58499.1
ORD009087,2025-02-14,Kolkata,Home,IKEA Study Table,1,12999,5,12349.05
ORD009088,2025-01-25,Chennai,Home,IKEA Study Table,1,12999,15,11049.15
ORD009089,2025-12-17,Chennai,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD009090,2024-10-07,Hyderabad,Electronics,OnePlus 12,1,64999,10,58499.1
ORD009091,2024-08-23,Ahmedabad,Home,Philips Air Fryer,4,8999,5,34196.2
ORD009092,2024-09-03,Kolkata,Electronics,Sony WH-1000XM5,1,29999,15,25499.15
ORD009093,2024-12-11,Hyderabad,Fashion,Levi's Jeans,1,2499,0,2499.0
ORD009094,2025-03-26,Chennai,Home,IKEA Study Table,1,12999,5,12349.05
ORD009095,2024-08-28,Mumbai,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD009096,2024-06-15,Bengaluru,Home,Philips Air Fryer,1,8999,5,8549.05
ORD009097,2025-09-19,Bengaluru,Fashion,Nike Air Max,1,6999,0,6999.0
ORD009098,2024-07-21,Ahmedabad,Fashion,Nike Air Max,1,6999,0,6999.0
ORD009099,2025-03-01,Ahmedabad,Home,IKEA Study Table,1,12999,10,11699.1
ORD009100,2026-05-05,Ahmedabad,Home,IKEA Study Table,2,12999,0,25998.0
ORD009101,2025-09-11,Delhi,Electronics,Sony WH-1000XM5,2,29999,0,59998.0
ORD009102,2025-02-26,Chennai,Fashion,Nike Air Max,2,6999,10,12598.2
ORD009103,2026-01-29,Pune,Electronics,OnePlus 12,2,64999,0,129998.0
ORD009104,2025-01-02,Delhi,Fashion,Nike Air Max,2,6999,5,13298.1
ORD009105,2025-06-24,Pune,Fashion,Nike Air Max,4,6999,0,27996.0
ORD009106,2024-12-01,Kolkata,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD009107,2025-06-01,Ahmedabad,Home,Philips Air Fryer,1,8999,5,8549.05
ORD009108,2025-09-11,Kolkata,Fashion,Nike Air Max,1,6999,15,5949.15
ORD009109,2025-06-04,Bengaluru,Electronics,Samsung Galaxy S24,2,74999,5,142498.1
ORD009110,2025-02-17,Mumbai,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD009111,2025-04-12,Bengaluru,Electronics,Apple iPhone 15,1,79999,10,71999.1
ORD009112,2025-02-19,Ahmedabad,Home,Philips Air Fryer,2,8999,0,17998.0
ORD009113,2024-09-24,Kolkata,Electronics,OnePlus 12,1,64999,10,58499.1
ORD009114,2025-04-25,Hyderabad,Fashion,Nike Air Max,1,6999,0,6999.0
ORD009115,2025-09-04,Kolkata,Electronics,Apple iPhone 15,1,79999,15,67999.15
ORD009116,2025-01-24,Mumbai,Electronics,Samsung Galaxy S24,2,74999,0,149998.0
ORD009117,2025-04-10,Kolkata,Electronics,Apple iPhone 15,2,79999,10,143998.2
ORD009118,2025-03-07,Kolkata,Electronics,OnePlus 12,1,64999,5,61749.05
ORD009119,2024-10-16,Ahmedabad,Fashion,Levi's Jeans,3,2499,15,6372.45
ORD009120,2024-12-10,Hyderabad,Fashion,Nike Air Max,2,6999,5,13298.1
ORD009121,2025-12-09,Pune,Electronics,Sony WH-1000XM5,3,29999,10,80997.3
ORD009122,2025-03-12,Bengaluru,Home,IKEA Study Table,1,12999,15,11049.15
ORD009123,2024-10-12,Hyderabad,Fashion,Nike Air Max,1,6999,5,6649.05
ORD009124,2025-05-06,Chennai,Electronics,Sony WH-1000XM5,2,29999,5,56998.1
ORD009125,2025-06-10,Chennai,Electronics,Sony WH-1000XM5,3,29999,15,76497.45
ORD009126,2026-03-05,Kolkata,Home,IKEA Study Table,2,12999,15,22098.3
ORD009127,2024-11-13,Ahmedabad,Electronics,Sony WH-1000XM5,1,29999,5,28499.05
ORD009128,2025-05-13,Chennai,Fashion,Nike Air Max,1,6999,15,5949.15
ORD009129,2025-10-01,Mumbai,Electronics,Apple iPhone 15,1,79999,0,79999.0
ORD009130,2026-03-27,Pune,Fashion,Levi's Jeans,2,2499,15,4248.3
ORD009131,2024-07-29,Pune,Fashion,Levi's Jeans,1,2499,15,2124.15
ORD009132,2024-11-12,Ahmedabad,Electronics,OnePlus 12,3,64999,0,194997.0
ORD009133,2025-06-05,Kolkata,Electronics,Samsung Galaxy S24,3,74999,0,224997.0
ORD009134,2024-06-22,Ahmedabad,Fashion,Levi's Jeans,4,2499,15,8496.6
ORD009135,2026-03-07,Kolkata,Home,IKEA Study Table,2,12999,10,23398.2
ORD009136,2025-04-18,Kolkata,Electronics,OnePlus 12,2,64999,0,129998.0
